row_type,model,variable,lead,tcc_weighted,sample_tcc,sample_id,sample_lat,sample_lon,n_target_weeks,time_start,time_end,grid,sample_grid,sample_seed,sample_size,sample_valid_count,sample_mean,sample_std,tcc_definition,sample_definition
sample,FuXi-S2S,t2m,2,0.42473232907361,0.3436945676803589,17.0,-47.5,330.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.26293015480041504,18.0,-52.5,80.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.5147613883018494,19.0,-10.0,152.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.2351856678724289,20.0,-75.0,200.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.22582806646823883,21.0,-40.0,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.7010742425918579,22.0,-17.5,85.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.18607941269874573,23.0,60.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.2968672215938568,24.0,-62.5,20.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.3730027675628662,25.0,57.5,295.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.42793652415275574,26.0,47.5,37.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.8924785852432251,27.0,-12.5,245.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.4044702649116516,28.0,-40.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.45846596360206604,29.0,-30.0,5.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.3559689223766327,30.0,45.0,140.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.16101936995983124,31.0,-75.0,335.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.33920636773109436,32.0,82.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.38468706607818604,33.0,35.0,130.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.3888089060783386,34.0,-65.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.45725879073143005,35.0,-47.5,352.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.32157179713249207,36.0,-15.0,135.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.39089229702949524,37.0,-25.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.46059703826904297,38.0,-40.0,340.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.19600017368793488,39.0,-82.5,100.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.22994545102119446,40.0,-35.0,297.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.5675029158592224,41.0,35.0,87.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.7042985558509827,42.0,-7.5,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.4255927801132202,43.0,-65.0,262.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.31102222204208374,44.0,90.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.326689213514328,45.0,72.5,82.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.236755833029747,46.0,-20.0,30.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.23184557259082794,47.0,52.5,180.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.23877619206905365,48.0,-90.0,170.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.3634823262691498,49.0,-25.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,FuXi-S2S,t2m,2,0.42473232907361,0.22104842960834503,50.0,-67.5,355.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.3831333816051483,0.15272115170955658,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.17303839325904846,1.0,-25.0,305.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.02936512790620327,2.0,62.5,5.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.13497444987297058,3.0,-30.0,262.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.2835407555103302,4.0,-45.0,30.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.38433152437210083,5.0,-15.0,92.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.3359558880329132,6.0,-40.0,337.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,-0.05417942628264427,7.0,-25.0,295.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.2990826666355133,8.0,57.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.3821076452732086,9.0,10.0,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.30791744589805603,10.0,7.5,297.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.13155990839004517,11.0,-57.5,187.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.2531883418560028,12.0,-30.0,37.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.22330638766288757,13.0,-47.5,90.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.4781593680381775,14.0,80.0,132.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.3341735601425171,15.0,82.5,345.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.39041733741760254,16.0,30.0,97.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.28120121359825134,17.0,-47.5,330.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.35459253191947937,18.0,-52.5,80.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.09913535416126251,19.0,-10.0,152.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.4034509062767029,20.0,-75.0,200.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.24859149754047394,21.0,-40.0,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.3952559232711792,22.0,-17.5,85.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,-0.048370495438575745,23.0,60.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.2706775367259979,24.0,-62.5,20.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.12383664399385452,25.0,57.5,295.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.21064776182174683,26.0,47.5,37.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.6719489097595215,27.0,-12.5,245.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.30524730682373047,28.0,-40.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.4296688437461853,29.0,-30.0,5.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.09077445417642593,30.0,45.0,140.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.1515054702758789,31.0,-75.0,335.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.27149108052253723,32.0,82.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.003973547834903002,33.0,35.0,130.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.406375527381897,34.0,-65.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.16325382888317108,35.0,-47.5,352.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.0008787820115685463,36.0,-15.0,135.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.2808346152305603,37.0,-25.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
sample,CAS-Canglong,t2m,3,0.21345351541837412,0.3166658282279968,38.0,-40.0,340.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.23769846558570862,0.1551792025566101,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",TCC computed on a regular 2.5-degree grid after interpolating anomaly time series; 50 global cells sampled with a fixed random seed
